date,cases,deaths,county,population
2021-01-24,176.0,7.0,San Mateo,778001.0
2021-01-25,245.0,2.0,San Mateo,778001.0
2021-01-26,233.0,6.0,San Mateo,778001.0
2021-01-27,194.0,4.0,San Mateo,778001.0
2021-01-28,155.0,7.0,San Mateo,778001.0
2021-01-29,169.0,3.0,San Mateo,778001.0
2021-01-30,133.0,2.0,San Mateo,778001.0
2021-01-31,139.0,3.0,San Mateo,778001.0
2021-02-01,190.0,5.0,San Mateo,778001.0
2021-02-02,149.0,8.0,San Mateo,778001.0
2021-02-03,164.0,1.0,San Mateo,778001.0
2021-02-04,138.0,4.0,San Mateo,778001.0
2021-02-05,121.0,4.0,San Mateo,778001.0
2021-02-06,83.0,1.0,San Mateo,778001.0
2021-02-07,68.0,5.0,San Mateo,778001.0
2021-02-08,134.0,5.0,San Mateo,778001.0
2021-02-09,109.0,1.0,San Mateo,778001.0
2021-02-10,131.0,3.0,San Mateo,778001.0
2021-02-11,91.0,5.0,San Mateo,778001.0
2021-02-12,91.0,0.0,San Mateo,778001.0
2021-02-13,72.0,3.0,San Mateo,778001.0
2021-02-14,53.0,1.0,San Mateo,778001.0
2021-02-15,85.0,0.0,San Mateo,778001.0
2021-02-16,79.0,0.0,San Mateo,778001.0
2021-02-17,59.0,2.0,San Mateo,778001.0
2021-02-18,64.0,2.0,San Mateo,778001.0
2021-02-19,62.0,1.0,San Mateo,778001.0
2021-02-20,58.0,3.0,San Mateo,778001.0
2021-02-21,44.0,0.0,San Mateo,778001.0
2021-02-22,62.0,1.0,San Mateo,778001.0
2021-02-23,57.0,2.0,San Mateo,778001.0
2021-02-24,61.0,1.0,San Mateo,778001.0
2021-02-25,37.0,0.0,San Mateo,778001.0
2021-02-26,47.0,0.0,San Mateo,778001.0
2021-02-27,45.0,3.0,San Mateo,778001.0
2021-02-28,41.0,2.0,San Mateo,778001.0
2021-03-01,53.0,1.0,San Mateo,778001.0
2021-03-02,52.0,3.0,San Mateo,778001.0
2021-03-03,52.0,0.0,San Mateo,778001.0
2021-03-04,46.0,0.0,San Mateo,778001.0
2021-03-05,44.0,0.0,San Mateo,778001.0
2021-03-06,32.0,2.0,San Mateo,778001.0
2021-03-07,25.0,1.0,San Mateo,778001.0
2021-03-08,40.0,0.0,San Mateo,778001.0
2021-03-09,49.0,0.0,San Mateo,778001.0
2021-03-10,47.0,0.0,San Mateo,778001.0
2021-03-11,24.0,0.0,San Mateo,778001.0
2021-03-12,37.0,1.0,San Mateo,778001.0
2021-03-13,36.0,0.0,San Mateo,778001.0
2021-03-14,27.0,0.0,San Mateo,778001.0
2021-03-15,39.0,1.0,San Mateo,778001.0
2021-03-16,54.0,2.0,San Mateo,778001.0
2021-03-17,34.0,1.0,San Mateo,778001.0
2021-03-18,30.0,0.0,San Mateo,778001.0
2021-03-19,41.0,1.0,San Mateo,778001.0
2021-03-20,24.0,1.0,San Mateo,778001.0
2021-03-21,34.0,2.0,San Mateo,778001.0
2021-03-22,45.0,0.0,San Mateo,778001.0
2021-03-23,51.0,0.0,San Mateo,778001.0
2021-03-24,56.0,0.0,San Mateo,778001.0
2021-03-25,50.0,0.0,San Mateo,778001.0
2021-03-26,40.0,1.0,San Mateo,778001.0
2021-03-27,35.0,0.0,San Mateo,778001.0
2021-03-28,23.0,0.0,San Mateo,778001.0
2021-03-29,45.0,0.0,San Mateo,778001.0
2021-03-30,42.0,0.0,San Mateo,778001.0
2021-03-31,44.0,1.0,San Mateo,778001.0
2021-04-01,30.0,0.0,San Mateo,778001.0
2021-04-02,41.0,2.0,San Mateo,778001.0
2021-04-03,42.0,0.0,San Mateo,778001.0
2021-04-04,25.0,1.0,San Mateo,778001.0
2021-04-05,43.0,1.0,San Mateo,778001.0
2021-04-06,44.0,1.0,San Mateo,778001.0
2021-04-07,48.0,0.0,San Mateo,778001.0
2021-04-08,44.0,0.0,San Mateo,778001.0
2021-04-09,40.0,0.0,San Mateo,778001.0
2021-04-10,36.0,0.0,San Mateo,778001.0
2021-04-11,33.0,0.0,San Mateo,778001.0
2021-04-12,58.0,0.0,San Mateo,778001.0
2021-04-13,42.0,0.0,San Mateo,778001.0
2021-04-14,45.0,1.0,San Mateo,778001.0
2021-04-15,40.0,0.0,San Mateo,778001.0
2021-04-16,39.0,0.0,San Mateo,778001.0
2021-04-17,29.0,0.0,San Mateo,778001.0
2021-04-18,23.0,0.0,San Mateo,778001.0
2021-04-19,29.0,2.0,San Mateo,778001.0
2021-04-20,33.0,0.0,San Mateo,778001.0
2021-04-21,31.0,0.0,San Mateo,778001.0
2021-04-22,31.0,0.0,San Mateo,778001.0
2021-04-23,26.0,0.0,San Mateo,778001.0
2021-04-24,26.0,0.0,San Mateo,778001.0
2021-04-25,13.0,0.0,San Mateo,778001.0
2021-04-26,35.0,1.0,San Mateo,778001.0
2021-04-27,30.0,0.0,San Mateo,778001.0
2021-04-28,35.0,0.0,San Mateo,778001.0
2021-04-29,25.0,0.0,San Mateo,778001.0
2021-04-30,28.0,0.0,San Mateo,778001.0
2021-05-01,14.0,0.0,San Mateo,778001.0
2021-05-02,29.0,1.0,San Mateo,778001.0
2021-05-03,16.0,0.0,San Mateo,778001.0
2021-05-04,23.0,0.0,San Mateo,778001.0
2021-05-05,26.0,0.0,San Mateo,778001.0
2021-05-06,29.0,0.0,San Mateo,778001.0
2021-05-07,19.0,0.0,San Mateo,778001.0
2021-05-08,15.0,0.0,San Mateo,778001.0
2021-05-09,11.0,1.0,San Mateo,778001.0
2021-05-10,30.0,0.0,San Mateo,778001.0
2021-05-11,17.0,1.0,San Mateo,778001.0
2021-05-12,19.0,2.0,San Mateo,778001.0
2021-05-13,9.0,0.0,San Mateo,778001.0
2021-05-14,17.0,0.0,San Mateo,778001.0
2021-05-15,10.0,0.0,San Mateo,778001.0
2021-05-16,16.0,0.0,San Mateo,778001.0
2021-05-17,11.0,1.0,San Mateo,778001.0
2021-05-18,28.0,0.0,San Mateo,778001.0
2021-05-19,12.0,0.0,San Mateo,778001.0
2021-05-20,7.0,0.0,San Mateo,778001.0
2021-05-21,14.0,1.0,San Mateo,778001.0
2021-05-22,13.0,0.0,San Mateo,778001.0
2021-05-23,10.0,0.0,San Mateo,778001.0
2021-05-24,17.0,0.0,San Mateo,778001.0
2021-05-25,10.0,0.0,San Mateo,778001.0
2021-05-26,10.0,0.0,San Mateo,778001.0
2021-05-27,8.0,0.0,San Mateo,778001.0
2021-05-28,9.0,1.0,San Mateo,778001.0
2021-05-29,6.0,0.0,San Mateo,778001.0
2021-05-30,8.0,0.0,San Mateo,778001.0
2021-05-31,8.0,1.0,San Mateo,778001.0
2021-06-01,16.0,0.0,San Mateo,778001.0
2021-06-02,16.0,0.0,San Mateo,778001.0
2021-06-03,10.0,1.0,San Mateo,778001.0
2021-06-04,13.0,0.0,San Mateo,778001.0
2021-06-05,12.0,1.0,San Mateo,778001.0
2021-06-06,10.0,0.0,San Mateo,778001.0
2021-06-07,17.0,0.0,San Mateo,778001.0
2021-06-08,16.0,0.0,San Mateo,778001.0
2021-06-09,13.0,0.0,San Mateo,778001.0
2021-06-10,16.0,0.0,San Mateo,778001.0
2021-06-11,7.0,0.0,San Mateo,778001.0
2021-06-12,14.0,0.0,San Mateo,778001.0
2021-06-13,6.0,0.0,San Mateo,778001.0
2021-06-14,13.0,0.0,San Mateo,778001.0
2021-06-15,13.0,0.0,San Mateo,778001.0
2021-06-16,13.0,0.0,San Mateo,778001.0
2021-06-17,16.0,0.0,San Mateo,778001.0
2021-06-18,6.0,0.0,San Mateo,778001.0
2021-06-19,11.0,0.0,San Mateo,778001.0
2021-06-20,18.0,0.0,San Mateo,778001.0
2021-06-21,29.0,0.0,San Mateo,778001.0
2021-06-22,16.0,0.0,San Mateo,778001.0
2021-06-23,14.0,0.0,San Mateo,778001.0
2021-06-24,16.0,0.0,San Mateo,778001.0
2021-06-25,26.0,0.0,San Mateo,778001.0
2021-06-26,18.0,0.0,San Mateo,778001.0
2021-06-27,20.0,0.0,San Mateo,778001.0
2021-06-28,29.0,0.0,San Mateo,778001.0
2021-06-29,34.0,0.0,San Mateo,778001.0
2021-06-30,34.0,0.0,San Mateo,778001.0
2021-07-01,37.0,0.0,San Mateo,778001.0
2021-07-02,28.0,0.0,San Mateo,778001.0
2021-07-03,36.0,0.0,San Mateo,778001.0
2021-07-04,25.0,1.0,San Mateo,778001.0
2021-07-05,34.0,1.0,San Mateo,778001.0
2021-07-06,52.0,1.0,San Mateo,778001.0
2021-07-07,75.0,1.0,San Mateo,778001.0
2021-07-08,54.0,0.0,San Mateo,778001.0
2021-07-09,51.0,0.0,San Mateo,778001.0
2021-07-10,44.0,0.0,San Mateo,778001.0
2021-07-11,52.0,0.0,San Mateo,778001.0
2021-07-12,79.0,0.0,San Mateo,778001.0
2021-07-13,94.0,0.0,San Mateo,778001.0
2021-07-14,69.0,0.0,San Mateo,778001.0
2021-07-15,99.0,0.0,San Mateo,778001.0
2021-07-16,105.0,0.0,San Mateo,778001.0
2021-07-17,53.0,0.0,San Mateo,778001.0
2021-07-18,71.0,0.0,San Mateo,778001.0
2021-07-19,113.0,0.0,San Mateo,778001.0
2021-07-20,142.0,0.0,San Mateo,778001.0
2021-07-21,119.0,0.0,San Mateo,778001.0
2021-07-22,92.0,0.0,San Mateo,778001.0
2021-07-23,112.0,0.0,San Mateo,778001.0
2021-07-24,104.0,0.0,San Mateo,778001.0
2021-07-25,117.0,0.0,San Mateo,778001.0
2021-07-26,162.0,0.0,San Mateo,778001.0
2021-07-27,148.0,0.0,San Mateo,778001.0
2021-07-28,151.0,0.0,San Mateo,778001.0
2021-07-29,151.0,0.0,San Mateo,778001.0
2021-07-30,127.0,1.0,San Mateo,778001.0
2021-07-31,125.0,0.0,San Mateo,778001.0
2021-08-01,157.0,0.0,San Mateo,778001.0
2021-08-02,182.0,0.0,San Mateo,778001.0
2021-08-03,177.0,0.0,San Mateo,778001.0
2021-08-04,192.0,0.0,San Mateo,778001.0
2021-08-05,172.0,1.0,San Mateo,778001.0
2021-08-06,173.0,1.0,San Mateo,778001.0
2021-08-07,152.0,1.0,San Mateo,778001.0
2021-08-08,128.0,0.0,San Mateo,778001.0
2021-08-09,190.0,0.0,San Mateo,778001.0
2021-08-10,172.0,0.0,San Mateo,778001.0
2021-08-11,172.0,0.0,San Mateo,778001.0
2021-08-12,168.0,0.0,San Mateo,778001.0
2021-08-13,144.0,0.0,San Mateo,778001.0
2021-08-14,119.0,3.0,San Mateo,778001.0
2021-08-15,119.0,0.0,San Mateo,778001.0
2021-08-16,187.0,0.0,San Mateo,778001.0
2021-08-17,182.0,0.0,San Mateo,778001.0
2021-08-18,155.0,0.0,San Mateo,778001.0
2021-08-19,164.0,0.0,San Mateo,778001.0
2021-08-20,132.0,0.0,San Mateo,778001.0
2021-08-21,113.0,2.0,San Mateo,778001.0
2021-08-22,95.0,1.0,San Mateo,778001.0
2021-08-23,177.0,0.0,San Mateo,778001.0
2021-08-24,138.0,0.0,San Mateo,778001.0
2021-08-25,149.0,1.0,San Mateo,778001.0
2021-08-26,122.0,0.0,San Mateo,778001.0
2021-08-27,129.0,0.0,San Mateo,778001.0
2021-08-28,75.0,1.0,San Mateo,778001.0
2021-08-29,74.0,1.0,San Mateo,778001.0
2021-08-30,113.0,1.0,San Mateo,778001.0
2021-08-31,126.0,1.0,San Mateo,778001.0
2021-09-01,112.0,0.0,San Mateo,778001.0
2021-09-02,120.0,1.0,San Mateo,778001.0
2021-09-03,101.0,0.0,San Mateo,778001.0
2021-09-04,95.0,0.0,San Mateo,778001.0
2021-09-05,54.0,2.0,San Mateo,778001.0
2021-09-06,68.0,0.0,San Mateo,778001.0
2021-09-07,130.0,2.0,San Mateo,778001.0
2021-09-08,95.0,1.0,San Mateo,778001.0
2021-09-09,105.0,1.0,San Mateo,778001.0
2021-09-10,121.0,0.0,San Mateo,778001.0
2021-09-11,67.0,1.0,San Mateo,778001.0
2021-09-12,72.0,0.0,San Mateo,778001.0
2021-09-13,110.0,1.0,San Mateo,778001.0
2021-09-14,92.0,0.0,San Mateo,778001.0
2021-09-15,97.0,1.0,San Mateo,778001.0
2021-09-16,82.0,1.0,San Mateo,778001.0
2021-09-17,77.0,0.0,San Mateo,778001.0
2021-09-18,53.0,1.0,San Mateo,778001.0
2021-09-19,50.0,0.0,San Mateo,778001.0
2021-09-20,98.0,2.0,San Mateo,778001.0
2021-09-21,87.0,0.0,San Mateo,778001.0
2021-09-22,69.0,0.0,San Mateo,778001.0
2021-09-23,73.0,1.0,San Mateo,778001.0
2021-09-24,75.0,0.0,San Mateo,778001.0
2021-09-25,60.0,0.0,San Mateo,778001.0
2021-09-26,64.0,1.0,San Mateo,778001.0
2021-09-27,69.0,1.0,San Mateo,778001.0
2021-09-28,76.0,0.0,San Mateo,778001.0
2021-09-29,45.0,0.0,San Mateo,778001.0
2021-09-30,60.0,0.0,San Mateo,778001.0
2021-10-01,49.0,1.0,San Mateo,778001.0
2021-10-02,40.0,0.0,San Mateo,778001.0
2021-10-03,41.0,0.0,San Mateo,778001.0
2021-10-04,67.0,0.0,San Mateo,778001.0
2021-10-05,60.0,1.0,San Mateo,778001.0
2021-10-06,47.0,0.0,San Mateo,778001.0
2021-10-07,50.0,0.0,San Mateo,778001.0
2021-10-08,40.0,0.0,San Mateo,778001.0
2021-10-09,28.0,0.0,San Mateo,778001.0
2021-10-10,31.0,0.0,San Mateo,778001.0
2021-10-11,42.0,0.0,San Mateo,778001.0
2021-10-12,48.0,0.0,San Mateo,778001.0
2021-10-13,51.0,0.0,San Mateo,778001.0
2021-10-14,52.0,0.0,San Mateo,778001.0
2021-10-15,48.0,0.0,San Mateo,778001.0
2021-10-16,44.0,0.0,San Mateo,778001.0
2021-10-17,49.0,0.0,San Mateo,778001.0
2021-10-18,52.0,0.0,San Mateo,778001.0
2021-10-19,65.0,1.0,San Mateo,778001.0
2021-10-20,58.0,1.0,San Mateo,778001.0
2021-10-21,71.0,0.0,San Mateo,778001.0
2021-10-22,47.0,0.0,San Mateo,778001.0
2021-10-23,51.0,0.0,San Mateo,778001.0
2021-10-24,38.0,0.0,San Mateo,778001.0
2021-10-25,72.0,0.0,San Mateo,778001.0
2021-10-26,61.0,0.0,San Mateo,778001.0
2021-10-27,72.0,0.0,San Mateo,778001.0
2021-10-28,55.0,0.0,San Mateo,778001.0
2021-10-29,45.0,0.0,San Mateo,778001.0
2021-10-30,43.0,0.0,San Mateo,778001.0
2021-10-31,39.0,0.0,San Mateo,778001.0
2021-11-01,59.0,0.0,San Mateo,778001.0
2021-11-02,67.0,0.0,San Mateo,778001.0
2021-11-03,72.0,0.0,San Mateo,778001.0
2021-11-04,64.0,0.0,San Mateo,778001.0
2021-11-05,59.0,0.0,San Mateo,778001.0
2021-11-06,42.0,1.0,San Mateo,778001.0
2021-11-07,35.0,0.0,San Mateo,778001.0
2021-11-08,59.0,0.0,San Mateo,778001.0
2021-11-09,73.0,0.0,San Mateo,778001.0
2021-11-10,47.0,0.0,San Mateo,778001.0
2021-11-11,53.0,0.0,San Mateo,778001.0
2021-11-12,49.0,0.0,San Mateo,778001.0
2021-11-13,50.0,0.0,San Mateo,778001.0
2021-11-14,38.0,1.0,San Mateo,778001.0
2021-11-15,53.0,1.0,San Mateo,778001.0
2021-11-16,53.0,0.0,San Mateo,778001.0
2021-11-17,62.0,1.0,San Mateo,778001.0
2021-11-18,68.0,0.0,San Mateo,778001.0
2021-11-19,59.0,1.0,San Mateo,778001.0
2021-11-20,48.0,1.0,San Mateo,778001.0
2021-11-21,34.0,0.0,San Mateo,778001.0
2021-11-22,52.0,0.0,San Mateo,778001.0
2021-11-23,57.0,0.0,San Mateo,778001.0
2021-11-24,50.0,0.0,San Mateo,778001.0
2021-11-25,30.0,0.0,San Mateo,778001.0
2021-11-26,49.0,0.0,San Mateo,778001.0
2021-11-27,63.0,0.0,San Mateo,778001.0
2021-11-28,57.0,1.0,San Mateo,778001.0
2021-11-29,94.0,0.0,San Mateo,778001.0
2021-11-30,103.0,0.0,San Mateo,778001.0
2021-12-01,105.0,0.0,San Mateo,778001.0
2021-12-02,81.0,0.0,San Mateo,778001.0
2021-12-03,81.0,0.0,San Mateo,778001.0
2021-12-04,65.0,2.0,San Mateo,778001.0
2021-12-05,49.0,1.0,San Mateo,778001.0
2021-12-06,89.0,1.0,San Mateo,778001.0
2021-12-07,74.0,0.0,San Mateo,778001.0
2021-12-08,92.0,1.0,San Mateo,778001.0
2021-12-09,67.0,0.0,San Mateo,778001.0
2021-12-10,88.0,0.0,San Mateo,778001.0
2021-12-11,57.0,1.0,San Mateo,778001.0
2021-12-12,79.0,0.0,San Mateo,778001.0
2021-12-13,117.0,0.0,San Mateo,778001.0
2021-12-14,159.0,0.0,San Mateo,778001.0
2021-12-15,164.0,0.0,San Mateo,778001.0
2021-12-16,142.0,0.0,San Mateo,778001.0
2021-12-17,200.0,0.0,San Mateo,778001.0
2021-12-18,188.0,0.0,San Mateo,778001.0
2021-12-19,240.0,0.0,San Mateo,778001.0
2021-12-20,464.0,0.0,San Mateo,778001.0
2021-12-21,548.0,1.0,San Mateo,778001.0
2021-12-22,617.0,0.0,San Mateo,778001.0
2021-12-23,683.0,0.0,San Mateo,778001.0
2021-12-24,562.0,0.0,San Mateo,778001.0
2021-12-25,432.0,1.0,San Mateo,778001.0
2021-12-26,1033.0,0.0,San Mateo,778001.0
2021-12-27,1403.0,0.0,San Mateo,778001.0
2021-12-28,1525.0,0.0,San Mateo,778001.0
2021-12-29,1515.0,0.0,San Mateo,778001.0
2021-12-30,1629.0,0.0,San Mateo,778001.0
2021-12-31,1044.0,0.0,San Mateo,778001.0
2022-01-01,881.0,2.0,San Mateo,778001.0
2022-01-02,1469.0,2.0,San Mateo,778001.0
2022-01-03,2568.0,0.0,San Mateo,778001.0
2022-01-04,2716.0,0.0,San Mateo,778001.0
2022-01-05,2308.0,2.0,San Mateo,778001.0
2022-01-06,2174.0,1.0,San Mateo,778001.0
2022-01-07,2422.0,0.0,San Mateo,778001.0
2022-01-08,1466.0,0.0,San Mateo,778001.0
2022-01-09,1384.0,1.0,San Mateo,778001.0
2022-01-10,2511.0,1.0,San Mateo,778001.0
2022-01-11,2647.0,1.0,San Mateo,778001.0
2022-01-12,2292.0,3.0,San Mateo,778001.0
2022-01-13,2034.0,0.0,San Mateo,778001.0
2022-01-14,1781.0,1.0,San Mateo,778001.0
2022-01-15,1229.0,4.0,San Mateo,778001.0
2022-01-16,956.0,0.0,San Mateo,778001.0
2022-01-17,1524.0,1.0,San Mateo,778001.0
2022-01-18,1970.0,2.0,San Mateo,778001.0
2022-01-19,1512.0,2.0,San Mateo,778001.0
2022-01-20,1411.0,3.0,San Mateo,778001.0
2022-01-21,1225.0,1.0,San Mateo,778001.0
2022-01-22,672.0,5.0,San Mateo,778001.0
2022-01-23,586.0,2.0,San Mateo,778001.0
2022-01-24,1117.0,4.0,San Mateo,778001.0
2022-01-25,963.0,3.0,San Mateo,778001.0
2022-01-26,833.0,1.0,San Mateo,778001.0
2022-01-27,666.0,0.0,San Mateo,778001.0
2022-01-28,585.0,1.0,San Mateo,778001.0
2022-01-29,352.0,2.0,San Mateo,778001.0
2022-01-30,336.0,3.0,San Mateo,778001.0
2022-01-31,574.0,0.0,San Mateo,778001.0
2022-02-01,510.0,0.0,San Mateo,778001.0
2022-02-02,468.0,3.0,San Mateo,778001.0
2022-02-03,375.0,5.0,San Mateo,778001.0
2022-02-04,352.0,2.0,San Mateo,778001.0
2022-02-05,231.0,2.0,San Mateo,778001.0
2022-02-06,188.0,4.0,San Mateo,778001.0
2022-02-07,339.0,0.0,San Mateo,778001.0
2022-02-08,286.0,3.0,San Mateo,778001.0
2022-02-09,218.0,3.0,San Mateo,778001.0
2022-02-10,188.0,2.0,San Mateo,778001.0
2022-02-11,226.0,2.0,San Mateo,778001.0
2022-02-12,118.0,4.0,San Mateo,778001.0
2022-02-13,88.0,2.0,San Mateo,778001.0
2022-02-14,221.0,0.0,San Mateo,778001.0
2022-02-15,164.0,1.0,San Mateo,778001.0
2022-02-16,136.0,0.0,San Mateo,778001.0
2022-02-17,118.0,2.0,San Mateo,778001.0
2022-02-18,94.0,1.0,San Mateo,778001.0
2022-02-19,65.0,0.0,San Mateo,778001.0
2022-02-20,41.0,1.0,San Mateo,778001.0
2022-02-21,74.0,3.0,San Mateo,778001.0
2022-02-22,93.0,1.0,San Mateo,778001.0
2022-02-23,94.0,2.0,San Mateo,778001.0
2022-02-24,91.0,0.0,San Mateo,778001.0
2022-02-25,92.0,1.0,San Mateo,778001.0
2022-02-26,62.0,0.0,San Mateo,778001.0
2022-02-27,54.0,0.0,San Mateo,778001.0
2022-02-28,113.0,0.0,San Mateo,778001.0
2022-03-01,99.0,0.0,San Mateo,778001.0
2022-03-02,77.0,0.0,San Mateo,778001.0
2022-03-03,87.0,1.0,San Mateo,778001.0
2022-03-04,75.0,0.0,San Mateo,778001.0
2022-03-05,58.0,0.0,San Mateo,778001.0
2022-03-06,55.0,0.0,San Mateo,778001.0
2022-03-07,83.0,1.0,San Mateo,778001.0
2022-03-08,76.0,0.0,San Mateo,778001.0
2022-03-09,81.0,0.0,San Mateo,778001.0
2022-03-10,58.0,0.0,San Mateo,778001.0
2022-03-11,63.0,0.0,San Mateo,778001.0
2022-03-12,49.0,0.0,San Mateo,778001.0
2022-03-13,36.0,0.0,San Mateo,778001.0
2022-03-14,78.0,0.0,San Mateo,778001.0
2022-03-15,73.0,0.0,San Mateo,778001.0
2022-03-16,51.0,0.0,San Mateo,778001.0
2022-03-17,63.0,0.0,San Mateo,778001.0
2022-03-18,48.0,0.0,San Mateo,778001.0
2022-03-19,35.0,1.0,San Mateo,778001.0
2022-03-20,37.0,0.0,San Mateo,778001.0
2022-03-21,60.0,0.0,San Mateo,778001.0
2022-03-22,159.0,0.0,San Mateo,778001.0
2022-03-23,73.0,1.0,San Mateo,778001.0
2022-03-24,84.0,0.0,San Mateo,778001.0
2022-03-25,48.0,1.0,San Mateo,778001.0
2022-03-26,52.0,0.0,San Mateo,778001.0
2022-03-27,59.0,1.0,San Mateo,778001.0
2022-03-28,104.0,0.0,San Mateo,778001.0
2022-03-29,114.0,0.0,San Mateo,778001.0
2022-03-30,94.0,0.0,San Mateo,778001.0
2022-03-31,100.0,0.0,San Mateo,778001.0
2022-04-01,110.0,0.0,San Mateo,778001.0
2022-04-02,62.0,0.0,San Mateo,778001.0
2022-04-03,95.0,2.0,San Mateo,778001.0
2022-04-04,140.0,0.0,San Mateo,778001.0
2022-04-05,136.0,1.0,San Mateo,778001.0
2022-04-06,116.0,0.0,San Mateo,778001.0
2022-04-07,108.0,0.0,San Mateo,778001.0
2022-04-08,122.0,0.0,San Mateo,778001.0
2022-04-09,106.0,0.0,San Mateo,778001.0
2022-04-10,90.0,0.0,San Mateo,778001.0
2022-04-11,167.0,1.0,San Mateo,778001.0
2022-04-12,186.0,0.0,San Mateo,778001.0
2022-04-13,157.0,2.0,San Mateo,778001.0
2022-04-14,151.0,0.0,San Mateo,778001.0
2022-04-15,155.0,0.0,San Mateo,778001.0
2022-04-16,131.0,0.0,San Mateo,778001.0
2022-04-17,96.0,0.0,San Mateo,778001.0
2022-04-18,236.0,0.0,San Mateo,778001.0
2022-04-19,232.0,0.0,San Mateo,778001.0
2022-04-20,231.0,0.0,San Mateo,778001.0
2022-04-21,218.0,1.0,San Mateo,778001.0
2022-04-22,201.0,0.0,San Mateo,778001.0
2022-04-23,163.0,0.0,San Mateo,778001.0
2022-04-24,157.0,0.0,San Mateo,778001.0
2022-04-25,308.0,0.0,San Mateo,778001.0
2022-04-26,272.0,1.0,San Mateo,778001.0
2022-04-27,270.0,0.0,San Mateo,778001.0
2022-04-28,230.0,0.0,San Mateo,778001.0
2022-04-29,244.0,0.0,San Mateo,778001.0
2022-04-30,198.0,0.0,San Mateo,778001.0
2022-05-01,218.0,1.0,San Mateo,778001.0
2022-05-02,366.0,0.0,San Mateo,778001.0
2022-05-03,323.0,1.0,San Mateo,778001.0
2022-05-04,344.0,0.0,San Mateo,778001.0
2022-05-05,323.0,0.0,San Mateo,778001.0
2022-05-06,337.0,0.0,San Mateo,778001.0
2022-05-07,227.0,0.0,San Mateo,778001.0
2022-05-08,284.0,0.0,San Mateo,778001.0
2022-05-09,461.0,2.0,San Mateo,778001.0
2022-05-10,427.0,0.0,San Mateo,778001.0
2022-05-11,376.0,0.0,San Mateo,778001.0
2022-05-12,397.0,1.0,San Mateo,778001.0
2022-05-13,409.0,0.0,San Mateo,778001.0
2022-05-14,289.0,0.0,San Mateo,778001.0
2022-05-15,323.0,0.0,San Mateo,778001.0
2022-05-16,531.0,0.0,San Mateo,778001.0
2022-05-17,543.0,0.0,San Mateo,778001.0
2022-05-18,495.0,0.0,San Mateo,778001.0
2022-05-19,424.0,0.0,San Mateo,778001.0
2022-05-20,466.0,0.0,San Mateo,778001.0
2022-05-21,315.0,0.0,San Mateo,778001.0
2022-05-22,311.0,0.0,San Mateo,778001.0
2022-05-23,569.0,0.0,San Mateo,778001.0
2022-05-24,573.0,0.0,San Mateo,778001.0
2022-05-25,531.0,1.0,San Mateo,778001.0
2022-05-26,457.0,0.0,San Mateo,778001.0
2022-05-27,388.0,1.0,San Mateo,778001.0
2022-05-28,250.0,0.0,San Mateo,778001.0
2022-05-29,272.0,0.0,San Mateo,778001.0
2022-05-30,252.0,1.0,San Mateo,778001.0
2022-05-31,679.0,1.0,San Mateo,778001.0
2022-06-01,558.0,0.0,San Mateo,778001.0
2022-06-02,481.0,0.0,San Mateo,778001.0
2022-06-03,378.0,1.0,San Mateo,778001.0
2022-06-04,283.0,0.0,San Mateo,778001.0
2022-06-05,304.0,0.0,San Mateo,778001.0
2022-06-06,514.0,0.0,San Mateo,778001.0
2022-06-07,481.0,1.0,San Mateo,778001.0
2022-06-08,419.0,0.0,San Mateo,778001.0
2022-06-09,400.0,1.0,San Mateo,778001.0
2022-06-10,385.0,0.0,San Mateo,778001.0
2022-06-11,256.0,0.0,San Mateo,778001.0
2022-06-12,223.0,1.0,San Mateo,778001.0
2022-06-13,465.0,0.0,San Mateo,778001.0
2022-06-14,440.0,0.0,San Mateo,778001.0
2022-06-15,382.0,0.0,San Mateo,778001.0
2022-06-16,397.0,0.0,San Mateo,778001.0
2022-06-17,365.0,0.0,San Mateo,778001.0
2022-06-18,302.0,1.0,San Mateo,778001.0
2022-06-19,269.0,1.0,San Mateo,778001.0
2022-06-20,454.0,0.0,San Mateo,778001.0
2022-06-21,506.0,0.0,San Mateo,778001.0
2022-06-22,488.0,0.0,San Mateo,778001.0
2022-06-23,408.0,0.0,San Mateo,778001.0
2022-06-24,348.0,0.0,San Mateo,778001.0
2022-06-25,333.0,0.0,San Mateo,778001.0
2022-06-26,274.0,1.0,San Mateo,778001.0
2022-06-27,514.0,0.0,San Mateo,778001.0
2022-06-28,475.0,0.0,San Mateo,778001.0
2022-06-29,460.0,0.0,San Mateo,778001.0
2022-06-30,384.0,0.0,San Mateo,778001.0
2022-07-01,419.0,1.0,San Mateo,778001.0
2022-07-02,276.0,0.0,San Mateo,778001.0
2022-07-03,257.0,0.0,San Mateo,778001.0
2022-07-04,305.0,0.0,San Mateo,778001.0
2022-07-05,519.0,1.0,San Mateo,778001.0
2022-07-06,484.0,0.0,San Mateo,778001.0
2022-07-07,405.0,1.0,San Mateo,778001.0
2022-07-08,348.0,1.0,San Mateo,778001.0
2022-07-09,296.0,1.0,San Mateo,778001.0
2022-07-10,244.0,1.0,San Mateo,778001.0
2022-07-11,468.0,1.0,San Mateo,778001.0
2022-07-12,402.0,0.0,San Mateo,778001.0
2022-07-13,399.0,0.0,San Mateo,778001.0
